"","Species","Region","Indicator","category","Year","Value","rank","n_stocks_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank","overall_stocks","stock","label"
"341","Little skate","Georges Bank / Southern New England","revenue_5yr","Social","average of 2014 - 2019 data",875964.892005123,13,35,5,0.371428571428571,6.87137930167369,5,53,"Little skate - Georges Bank / Southern New England","Little skate, 6.87"
"342","Little skate","Georges Bank / Southern New England","revenue_hist","Social","mean of last 10 years vs historic mean",1.69742996626159,7,34,5,0.194444444444444,6.87137930167369,5,53,"Little skate - Georges Bank / Southern New England","Little skate, 6.87"
"343","Ocean pout","Atlantic","bbmsy","Biological","2016",0.0450000017881393,39,41,8,0.951219512195122,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"344","Ocean pout","Atlantic","ffmsy","Social","2016",0.291000008583069,10,36,8,0.277777777777778,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"345","Ocean pout","Atlantic","asmt_catch","Social","1969",30102,33,43,8,0.767441860465116,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"346","Ocean pout","Atlantic","recruitment","Biological",NA,NA,NA,NA,8,0.5,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"347","Ocean pout","Atlantic","abundance","Biological","mean of last 10 years vs historic mean",0.106303364138188,35,37,8,0.945945945945946,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"348","Ocean pout","Atlantic","biomass_fall","Biological","mean of last 10 years vs historic mean",1.02489152140338,38,51,8,0.745098039215686,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"349","Ocean pout","Atlantic","biomass_spring","Biological","mean of last 10 years vs historic mean",0.335148383262698,50,51,8,0.980392156862745,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"350","Ocean pout","Atlantic","avg_length_fall","Biological","mean of last 10 years vs historic mean",0.78928602399933,45,51,8,0.882352941176471,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"351","Ocean pout","Atlantic","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.799810998639089,46,51,8,0.901960784313726,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"352","Ocean pout","Atlantic","max_length_fall","Biological","mean of last 10 years vs historic mean",0.827202510189336,47,51,8,0.92156862745098,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"353","Ocean pout","Atlantic","max_length_spring","Biological","mean of last 10 years vs historic mean",0.811305149982505,47,51,8,0.92156862745098,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"354","Ocean pout","Atlantic","diet","Biological","all",12,4,11,8,0.363636363636364,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"355","Ocean pout","Atlantic","rec_catch","Social","average of 2014 - 2019 data",856,2,31,8,0.0645161290322581,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"356","Ocean pout","Atlantic","com_catch_max","Social","1987",3875600,10,36,8,0.277777777777778,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"357","Ocean pout","Atlantic","com_catch_5yr","Social","average of 2014 - 2019 data",180,1,35,8,0.0285714285714286,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"358","Ocean pout","Atlantic","com_catch_hist","Social","mean of last 10 years vs historic mean",0.000638042257293652,34,34,8,0.944444444444444,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"359","Ocean pout","Atlantic","revenue_max","Social","1987",975146.540401936,8,36,8,0.222222222222222,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"360","Ocean pout","Atlantic","revenue_5yr","Social","average of 2014 - 2019 data",210.344000624468,1,35,8,0.0285714285714286,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"361","Ocean pout","Atlantic","revenue_hist","Social","mean of last 10 years vs historic mean",0.00209154269347567,34,34,8,0.944444444444444,11.6695105115549,44,53,"Ocean pout - Atlantic","Ocean pout, 11.67"
"362","Pollock","Gulf of Maine / Georges Bank","bbmsy","Biological","2016",1.74300003051758,7,41,6,0.170731707317073,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"363","Pollock","Gulf of Maine / Georges Bank","ffmsy","Social","2016",0.137999996542931,4,36,6,0.111111111111111,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"364","Pollock","Gulf of Maine / Georges Bank","asmt_catch","Social","1986",25208,32,43,6,0.744186046511628,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"365","Pollock","Gulf of Maine / Georges Bank","recruitment","Biological","mean of last 10 years vs historic mean",1.99126950905938,4,20,6,0.2,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"366","Pollock","Gulf of Maine / Georges Bank","abundance","Biological","mean of last 10 years vs historic mean",0.827750392967784,26,37,6,0.702702702702703,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"367","Pollock","Gulf of Maine / Georges Bank","biomass_fall","Biological","mean of last 10 years vs historic mean",0.66208620647897,46,51,6,0.901960784313726,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"368","Pollock","Gulf of Maine / Georges Bank","biomass_spring","Biological","mean of last 10 years vs historic mean",1.36875964318403,27,51,6,0.529411764705882,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"369","Pollock","Gulf of Maine / Georges Bank","avg_length_fall","Biological","mean of last 10 years vs historic mean",0.773303230433646,48,51,6,0.941176470588235,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"370","Pollock","Gulf of Maine / Georges Bank","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.870257836812955,38,51,6,0.745098039215686,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"371","Pollock","Gulf of Maine / Georges Bank","max_length_fall","Biological","mean of last 10 years vs historic mean",0.785857010360834,50,51,6,0.980392156862745,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"372","Pollock","Gulf of Maine / Georges Bank","max_length_spring","Biological","mean of last 10 years vs historic mean",0.878249780706604,41,51,6,0.803921568627451,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"373","Pollock","Gulf of Maine / Georges Bank","diet","Biological","all",13,3,11,6,0.272727272727273,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"374","Pollock","Gulf of Maine / Georges Bank","rec_catch","Social","average of 2014 - 2019 data",915508,24,31,6,0.774193548387097,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"375","Pollock","Gulf of Maine / Georges Bank","com_catch_max","Social","1986",40758900,28,36,6,0.777777777777778,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"376","Pollock","Gulf of Maine / Georges Bank","com_catch_5yr","Social","average of 2014 - 2019 data",6316874,22,35,6,0.628571428571429,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"377","Pollock","Gulf of Maine / Georges Bank","com_catch_hist","Social","mean of last 10 years vs historic mean",0.59810642287698,18,34,6,0.5,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"378","Pollock","Gulf of Maine / Georges Bank","revenue_max","Social","1986",24439399.8636899,27,36,6,0.75,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"379","Pollock","Gulf of Maine / Georges Bank","revenue_5yr","Social","average of 2014 - 2019 data",5604003.20231918,25,35,6,0.714285714285714,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"380","Pollock","Gulf of Maine / Georges Bank","revenue_hist","Social","mean of last 10 years vs historic mean",1.00784951999142,13,34,6,0.361111111111111,11.6093592048166,43,53,"Pollock - Gulf of Maine / Georges Bank","Pollock, 11.61"
"381","Red hake","Gulf of Maine / Northern Georges Bank","bbmsy","Biological","2016",2.01999998092651,5,41,3,0.121951219512195,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"382","Red hake","Gulf of Maine / Northern Georges Bank","ffmsy","Social","2016",0.551999986171722,19,36,3,0.527777777777778,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"383","Red hake","Gulf of Maine / Northern Georges Bank","asmt_catch","Social","1982",2670.00007629395,7,43,3,0.162790697674419,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"384","Red hake","Gulf of Maine / Northern Georges Bank","recruitment","Biological",NA,NA,NA,NA,3,0.5,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"385","Red hake","Gulf of Maine / Northern Georges Bank","abundance","Biological","mean of last 10 years vs historic mean",1.17940918851123,16,37,3,0.432432432432432,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"386","Red hake","Gulf of Maine / Northern Georges Bank","biomass_fall","Biological","mean of last 10 years vs historic mean",3.12735729817271,9,51,3,0.176470588235294,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"387","Red hake","Gulf of Maine / Northern Georges Bank","biomass_spring","Biological","mean of last 10 years vs historic mean",2.69243676303682,8,51,3,0.156862745098039,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"388","Red hake","Gulf of Maine / Northern Georges Bank","avg_length_fall","Biological","mean of last 10 years vs historic mean",0.899374274510339,35,51,3,0.686274509803922,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"389","Red hake","Gulf of Maine / Northern Georges Bank","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.872634271720034,37,51,3,0.725490196078431,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"390","Red hake","Gulf of Maine / Northern Georges Bank","max_length_fall","Biological","mean of last 10 years vs historic mean",0.982576026038014,25,51,3,0.490196078431373,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"391","Red hake","Gulf of Maine / Northern Georges Bank","max_length_spring","Biological","mean of last 10 years vs historic mean",0.966117498754806,25,51,3,0.490196078431373,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"392","Red hake","Gulf of Maine / Northern Georges Bank","diet","Biological","all",13,3,11,3,0.272727272727273,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"393","Red hake","Gulf of Maine / Northern Georges Bank","rec_catch","Social","average of 2014 - 2019 data",28938,12,31,3,0.387096774193548,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"394","Red hake","Gulf of Maine / Northern Georges Bank","com_catch_max","Social","1956",7520700,14,36,3,0.388888888888889,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"395","Red hake","Gulf of Maine / Northern Georges Bank","com_catch_5yr","Social","average of 2014 - 2019 data",521523,11,35,3,0.314285714285714,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"396","Red hake","Gulf of Maine / Northern Georges Bank","com_catch_hist","Social","mean of last 10 years vs historic mean",0.38505626237527,20,34,3,0.555555555555556,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"397","Red hake","Gulf of Maine / Northern Georges Bank","revenue_max","Social","1979",1644475.94424455,12,36,3,0.333333333333333,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"398","Red hake","Gulf of Maine / Northern Georges Bank","revenue_5yr","Social","average of 2014 - 2019 data",190257.766595605,10,35,3,0.285714285714286,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"399","Red hake","Gulf of Maine / Northern Georges Bank","revenue_hist","Social","mean of last 10 years vs historic mean",0.662413801256494,19,34,3,0.527777777777778,7.53582192595163,10,53,"Red hake - Gulf of Maine / Northern Georges Bank","Red hake, 7.54"
"400","Red hake","Southern Georges Bank / Mid","bbmsy","Biological","2016",0.372999995946884,29,41,3,0.707317073170732,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"401","Red hake","Southern Georges Bank / Mid","ffmsy","Social","2016",1.35899996757507,31,36,3,0.861111111111111,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"402","Red hake","Southern Georges Bank / Mid","asmt_catch","Social","1966",111790.000915527,38,43,3,0.883720930232558,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"403","Red hake","Southern Georges Bank / Mid","recruitment","Biological",NA,NA,NA,NA,3,0.5,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"404","Red hake","Southern Georges Bank / Mid","abundance","Biological","mean of last 10 years vs historic mean",0.526912606674566,32,37,3,0.864864864864865,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"405","Red hake","Southern Georges Bank / Mid","biomass_fall","Biological","mean of last 10 years vs historic mean",1.60400519145084,23,51,3,0.450980392156863,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"406","Red hake","Southern Georges Bank / Mid","biomass_spring","Biological","mean of last 10 years vs historic mean",1.45553964159644,22,51,3,0.431372549019608,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"407","Red hake","Southern Georges Bank / Mid","avg_length_fall","Biological","mean of last 10 years vs historic mean",0.978899192215542,16,51,3,0.313725490196078,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"408","Red hake","Southern Georges Bank / Mid","avg_length_spring","Biological","mean of last 10 years vs historic mean",0.878926766884002,35,51,3,0.686274509803922,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"409","Red hake","Southern Georges Bank / Mid","max_length_fall","Biological","mean of last 10 years vs historic mean",0.948239167396183,32,51,3,0.627450980392157,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"410","Red hake","Southern Georges Bank / Mid","max_length_spring","Biological","mean of last 10 years vs historic mean",0.893940752606391,38,51,3,0.745098039215686,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"411","Red hake","Southern Georges Bank / Mid","diet","Biological","all",13,3,11,3,0.272727272727273,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"412","Red hake","Southern Georges Bank / Mid","rec_catch","Social","average of 2014 - 2019 data",28938,12,31,3,0.387096774193548,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"413","Red hake","Southern Georges Bank / Mid","com_catch_max","Social","1956",7520700,14,36,3,0.388888888888889,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"414","Red hake","Southern Georges Bank / Mid","com_catch_5yr","Social","average of 2014 - 2019 data",521523,11,35,3,0.314285714285714,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
"415","Red hake","Southern Georges Bank / Mid","com_catch_hist","Social","mean of last 10 years vs historic mean",0.38505626237527,20,34,3,0.555555555555556,10.13729554264,23,53,"Red hake - Southern Georges Bank / Mid","Red hake, 10.14"
