"Species","Region","Indicator","category","Year","Value","rank","n_years_per_indicator","n_stocks_per_region","norm_rank","total_risk","overall_rank"
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1979-1983 mean",45.8,5,48,6,0.104166666666667,7.28943821291462,42
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1980-1984 mean",46,3,45,6,0.0625,7.79432329661477,44
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1981-1985 mean",46.2,1,46,6,0.0208333333333333,8.05477022043558,44
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1982-1986 mean",45,6,44,6,0.125,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1983-1987 mean",44.8,7.5,47,6,0.15625,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1984-1988 mean",44.4,11,48,6,0.229166666666667,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1985-1989 mean",43.2,24,46.5,6,0.5,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1986-1990 mean",43.6,17,46.5,6,0.354166666666667,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1987-1991 mean",43.8,14,42.5,6,0.291666666666667,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1988-1992 mean",43.2,24,43,6,0.5,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1989-1993 mean",43.4,20,48,6,0.416666666666667,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1990-1994 mean",43.6,17,47,6,0.354166666666667,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1991-1995 mean",42.8,28,48,6,0.583333333333333,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1992-1996 mean",43.4,20,48,6,0.416666666666667,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1993-1997 mean",43.6,17,48,6,0.354166666666667,8.29131973389964,16
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1994-1998 mean",43.2,24,47.5,6,0.5,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1995-1999 mean",43.2,24,47.5,6,0.5,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1996-2000 mean",43.4,20,48,6,0.416666666666667,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1997-2001 mean",42.6,29,47,6,0.604166666666667,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1998-2002 mean",42,32,44,6,0.666666666666667,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","1999-2003 mean",41.8,33.5,45.5,6,0.697916666666667,6.03998291060023,8
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2000-2004 mean",42.4,30,45.5,6,0.625,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2001-2005 mean",41.4,37.5,48,6,0.78125,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2002-2006 mean",41.4,37.5,47.5,6,0.78125,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2003-2007 mean",42.2,31,48,6,0.645833333333333,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2004-2008 mean",41.6,35.5,47,6,0.739583333333333,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2005-2009 mean",40.4,46.5,48,6,0.96875,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2006-2010 mean",41,41,46,6,0.854166666666667,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2007-2011 mean",40.8,44,47.5,6,0.916666666666667,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2008-2012 mean",39.6,48,48,6,1,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2009-2013 mean",40.4,46.5,47.5,6,0.96875,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2010-2014 mean",40.6,45,46,6,0.9375,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2011-2015 mean",41,41,47.5,6,0.854166666666667,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2012-2016 mean",41,41,46,6,0.854166666666667,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2013-2017 mean",41.8,33.5,48,6,0.697916666666667,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2014-2018 mean",41,41,48,6,0.854166666666667,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2015-2019 mean",41.6,35.5,48,6,0.739583333333333,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","max_length_spring","Biological","2016-2020 mean",41,41,48,6,0.854166666666667,2.4375,30
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1982-1986 mean",NA,NA,NA,6,NA,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1983-1987 mean",NA,NA,NA,6,NA,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1984-1988 mean",NA,NA,NA,6,NA,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1985-1989 mean",NA,NA,NA,6,NA,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1986-1990 mean",NA,NA,NA,6,NA,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1987-1991 mean",NA,NA,NA,6,NA,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1988-1992 mean",NA,NA,NA,6,NA,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1989-1993 mean",NA,NA,NA,6,NA,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1990-1994 mean",NA,NA,NA,6,NA,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1991-1995 mean",NA,NA,NA,6,NA,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1992-1996 mean",NA,NA,NA,6,NA,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1993-1997 mean",NA,NA,NA,6,NA,8.29131973389964,16
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1994-1998 mean",NA,NA,NA,6,NA,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1995-1999 mean",NA,NA,NA,6,NA,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1996-2000 mean",NA,NA,NA,6,NA,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1997-2001 mean",NA,NA,NA,6,NA,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1998-2002 mean",NA,NA,NA,6,NA,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","1999-2003 mean",NA,NA,NA,6,NA,6.03998291060023,8
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2000-2004 mean",30586,6,34,6,0.375,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2001-2005 mean",20011,3,34,6,0.1875,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2002-2006 mean",17100,2,33,6,0.125,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2003-2007 mean",14485.5,1,32,6,0.0625,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2004-2008 mean",30235.8,5,33,6,0.3125,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2005-2009 mean",29884.4,4,31,6,0.25,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2006-2010 mean",31098,7,31,6,0.4375,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2007-2011 mean",36448.8,8,34,6,0.5,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2008-2012 mean",44463.8,9,34,6,0.5625,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2009-2013 mean",70921.8,11,32,6,0.6875,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2010-2014 mean",82664.6,12,31,6,0.75,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2011-2015 mean",98512.4,15,33,6,0.9375,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2012-2016 mean",94449.2,14,34,6,0.875,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2013-2017 mean",91720.4,13,34,6,0.8125,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2014-2018 mean",52588.2,10,33,6,0.625,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","rec_catch","Socioeconomic","2015-2019 mean",164798.8,16,34,6,1,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1951-1955 mean",187940060,65,65,6,1,3.97380510453464,21
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1952-1956 mean",166498700,64,64,6,0.984615384615385,3.94173134529167,25
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1953-1957 mean",155476460,63,63,6,0.969230769230769,3.88080101704931,23
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1954-1958 mean",154425760,62,63,6,0.953846153846154,3.82006482586771,23
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1955-1959 mean",145476000,61,65,6,0.938461538461538,3.9259254482982,25
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1956-1960 mean",142364860,60,65,6,0.923076923076923,3.83548628681957,22
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1957-1961 mean",138554740,59,64,6,0.907692307692308,3.85318146818699,24
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1958-1962 mean",136565240,58,63,6,0.892307692307692,3.78254428690638,25
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1959-1963 mean",128494540,57,65,6,0.876923076923077,3.80837780272297,27
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1960-1964 mean",119007561.8,56,64,6,0.861538461538462,3.70702432826274,29
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1961-1965 mean",107442580.6,55,61,6,0.846153846153846,3.69475254921779,31
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1962-1966 mean",97340600.6,54,65,6,0.830769230769231,3.68293889734895,31
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1963-1967 mean",86825700.6,53,64,6,0.815384615384615,3.61357902906627,31
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1964-1968 mean",77431900.6,52,63,6,0.8,6.12282865513261,49
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1965-1969 mean",70742198.8,51,60,6,0.784615384615385,7.03707245708713,51
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1966-1970 mean",65078680,50,58,6,0.769230769230769,6.55906142756196,49
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1967-1971 mean",60764660,49,57,6,0.753846153846154,6.30735402630634,49
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1968-1972 mean",58243260,48,62,6,0.738461538461539,5.86866530491591,39
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1969-1973 mean",56714160,47,59,6,0.723076923076923,7.38156572917726,38
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1970-1974 mean",53847760,46,56,6,0.707692307692308,7.55611422879506,39
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1971-1975 mean",49202580,45,55,6,0.692307692307692,7.24657343551837,37
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1972-1976 mean",43634760,44,53,6,0.676923076923077,7.92729293523931,45
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1973-1977 mean",38879040,43,49,6,0.661538461538462,8.14876370909811,46
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1974-1978 mean",35259420,42,55,6,0.646153846153846,7.58534185463838,42
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1975-1979 mean",33770700,41,59,6,0.630769230769231,7.10062833642543,41
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1976-1980 mean",32188740,40,61,6,0.615384615384615,7.04550490796215,39
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1977-1981 mean",29579780,39,61,6,0.6,6.9105238528991,42
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1978-1982 mean",26256260,38,63,6,0.584615384615385,7.04856418651338,43
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1979-1983 mean",21798100,37,65,6,0.569230769230769,7.28943821291462,42
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1980-1984 mean",17455940,36,65,6,0.553846153846154,7.79432329661477,44
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1981-1985 mean",14558120,35,63,6,0.538461538461538,8.05477022043558,44
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1982-1986 mean",12053460,34,65,6,0.523076923076923,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1983-1987 mean",9213020,30,64,6,0.461538461538462,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1984-1988 mean",7025720,27,65,6,0.415384615384615,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1985-1989 mean",4837980,24,64,6,0.369230769230769,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1986-1990 mean",3169460,22,62,6,0.338461538461538,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1987-1991 mean",2089642.6,19,63,6,0.292307692307692,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1988-1992 mean",1624675.6,17,60,6,0.261538461538462,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1989-1993 mean",1507240.8,16,60,6,0.246153846153846,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1990-1994 mean",1422448.2,14,62,6,0.215384615384615,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1991-1995 mean",1352120,13,59,6,0.2,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1992-1996 mean",1256476.8,12,61,6,0.184615384615385,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1993-1997 mean",991241.4,10,63,6,0.153846153846154,8.29131973389964,16
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1994-1998 mean",779587,7,64,6,0.107692307692308,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1995-1999 mean",741112.2,3,65,6,0.0461538461538462,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1996-2000 mean",687206,1,62,6,0.0153846153846154,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1997-2001 mean",706134.2,2,60,6,0.0307692307692308,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1998-2002 mean",757814,5,58,6,0.0769230769230769,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","1999-2003 mean",775561.4,6,59,6,0.0923076923076923,6.03998291060023,8
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2000-2004 mean",754529.6,4,59,6,0.0615384615384615,5.21631011950943,4
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2001-2005 mean",861621.6,8,61,6,0.123076923076923,5.00448588762437,3
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2002-2006 mean",923154.4,9,64,6,0.138461538461538,5.16785301978733,1
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2003-2007 mean",1108347,11,65,6,0.169230769230769,5.49163864170491,2
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2004-2008 mean",1475268.4,15,63,6,0.230769230769231,5.26183082291504,2
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2005-2009 mean",1984932,18,64,6,0.276923076923077,6.61619808857339,13
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2006-2010 mean",2463301.4,20,61,6,0.307692307692308,8.008362401555,16
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2007-2011 mean",3131226.4,21,57,6,0.323076923076923,7.64254217456676,16
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2008-2012 mean",4482408.4,23,58,6,0.353846153846154,7.23008566689878,12
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2009-2013 mean",5520243.4,25,59,6,0.384615384615385,6.94291976059982,8
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2010-2014 mean",6891773.8,26,60,6,0.4,6.5969430479404,6
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2011-2015 mean",8339831,28,62,6,0.430769230769231,8.08082976175817,26
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2012-2016 mean",9166375.4,29,65,6,0.446153846153846,8.08632462563962,25
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2013-2017 mean",9742692.4,31,64,6,0.476923076923077,8.42692391253184,28
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2014-2018 mean",10159441.8,32,63,6,0.492307692307692,8.58252811022589,25
"Acadian redfish","Gulf of Maine / Georges Bank","com_catch","Socioeconomic","2015-2019 mean",10489283.8,33,61,6,0.507692307692308,8.92258039760987,32
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1951-1955 mean",77564094.4670427,65,65,6,1,3.97380510453464,21
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1952-1956 mean",63529376.7102341,64,64,6,0.984615384615385,3.94173134529167,25
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1953-1957 mean",56981146.1382879,63,63,6,0.969230769230769,3.88080101704931,23
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1954-1958 mean",56683359.046467,62,62,6,0.953846153846154,3.82006482586771,23
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1955-1959 mean",52582988.5149583,61,61,6,0.938461538461538,3.9259254482982,25
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1956-1960 mean",50429232.4974747,60,60,6,0.923076923076923,3.83548628681957,22
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1957-1961 mean",48412186.9541924,59,59,6,0.907692307692308,3.85318146818699,24
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1958-1962 mean",47985705.6166116,58,58,6,0.892307692307692,3.78254428690638,25
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1959-1963 mean",45465283.349988,57,57,6,0.876923076923077,3.80837780272297,27
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1960-1964 mean",41756240.1224454,56,56,6,0.861538461538462,3.70702432826274,29
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1961-1965 mean",37895018.5473816,55,61,6,0.846153846153846,3.69475254921779,31
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1962-1966 mean",34541971.0815086,54,64,6,0.830769230769231,3.68293889734895,31
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1963-1967 mean",30004240.7390071,53,64,6,0.815384615384615,3.61357902906627,31
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1964-1968 mean",24907144.6202238,52,61,6,0.8,6.12282865513261,49
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1965-1969 mean",21976331.8683537,51,62,6,0.784615384615385,7.03707245708713,51
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1966-1970 mean",20058864.1316239,47,61,6,0.723076923076923,6.55906142756196,49
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1967-1971 mean",18515677.2957057,39,49,6,0.6,6.30735402630634,49
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1968-1972 mean",18250079.7262146,38,52,6,0.584615384615385,5.86866530491591,39
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1969-1973 mean",19512369.3548578,43,58,6,0.661538461538462,7.38156572917726,38
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1970-1974 mean",19686364.1745948,44,61,6,0.676923076923077,7.55611422879506,39
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1971-1975 mean",19238531.3611449,41,62,6,0.630769230769231,7.24657343551837,37
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1972-1976 mean",19337127.7394847,42,65,6,0.646153846153846,7.92729293523931,45
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1973-1977 mean",19832844.5106206,45,64,6,0.692307692307692,8.14876370909811,46
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1974-1978 mean",19851443.6183211,46,58,6,0.707692307692308,7.58534185463838,42
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1975-1979 mean",21427134.307779,49,61,6,0.753846153846154,7.10062833642543,41
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1976-1980 mean",21725402.3782151,50,62,6,0.769230769230769,7.04550490796215,39
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1977-1981 mean",20797679.1856318,48,64,6,0.738461538461539,6.9105238528991,42
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1978-1982 mean",18903356.7945746,40,65,6,0.615384615384615,7.04856418651338,43
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1979-1983 mean",15924912.2452158,37,64,6,0.569230769230769,7.28943821291462,42
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1980-1984 mean",12623352.79902,36,64,6,0.553846153846154,7.79432329661477,44
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1981-1985 mean",10695968.4117829,35,65,6,0.538461538461538,8.05477022043558,44
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1982-1986 mean",9149197.37801881,34,62,6,0.523076923076923,9.41542733495872,48
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1983-1987 mean",7743658.96580662,33,64,6,0.507692307692308,9.03896538850929,45
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1984-1988 mean",6582309.43158784,32,65,6,0.492307692307692,9.33761368741644,46
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1985-1989 mean",5215194.80662007,26,65,6,0.4,9.78131766796589,46
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1986-1990 mean",3980744.68740684,24,65,6,0.369230769230769,9.17714823962626,37
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1987-1991 mean",2711711.04850761,21,65,6,0.323076923076923,8.75166372041695,29
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1988-1992 mean",1782541.63783098,19,64,6,0.292307692307692,8.75762910323891,26
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1989-1993 mean",1434107.35111404,17,63,6,0.261538461538462,8.1428185756369,14
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1990-1994 mean",1264221.59982527,15,64,6,0.230769230769231,7.8888461227926,8
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1991-1995 mean",1193908.03709106,14,65,6,0.215384615384615,9.02718412392895,26
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1992-1996 mean",1141210.10719775,13,63,6,0.2,8.4377318549189,13
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1993-1997 mean",961591.735353964,11,65,6,0.169230769230769,8.29131973389964,16
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1994-1998 mean",807520.55807425,9,64,6,0.138461538461538,8.33191741680194,24
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1995-1999 mean",727636.788998316,7,60,6,0.107692307692308,7.80573814930019,20
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1996-2000 mean",633473.032551656,5,62,6,0.0769230769230769,6.56166388650114,5
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1997-2001 mean",585030.286788143,2,64,6,0.0307692307692308,6.53972386201279,9
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1998-2002 mean",613169.231162228,4,63,6,0.0615384615384615,6.48472849457526,13
"Acadian redfish","Gulf of Maine / Georges Bank","revenue","Socioeconomic","1999-2003 mean",595435.708973154,3,65,6,0.0461538461538462,6.03998291060023,8
