"","Stock Name","Jurisdiction","FMP","Science Center","Regional Ecosystem","FSSI Stock?","Assessment Year","Assessment Month","Last Data Year","Update Type","Review Result","Assessment Model","Model Version","Lead Lab","Citation","Point of Contact","Life History Data","Abundance Data","Catch Data","Assessment Level","Assessment Frequency","Assessment Type","Model Category","Catch Input Data","Abundance Input Data","Biological Input Data","Ecosystem Linkage","Composition Input Data","F Year","Estimated F","F Unit","F Basis","Flimit","Flimit Basis","Fmsy","Fmsy Basis","F/Flimit","F/Fmsy","Ftarget","Ftarget Basis","F/Ftarget","B Year","Estimated B","B Unit","B Basis","Blimit","Blimit Basis","Bmsy","Bmsy Basis","B/Blimit","B/Bmsy","MSY","MSY Unit","Species","Region"
"39","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2011,10,2010,"Full Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","NEFSC RD 11-21 (2011)","James Weinberg",2,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,2010,0.0399999991059303,"Average_F","Ages_2-7+",0.177000001072884,"F40%",0.177000001072884,"F40% as proxy",0.225999996066093,0.225999996066093,NA,NA,NA,2009,186262,"mt","Spawning biomass",46022,"0.5*Bmsy",92044,"SSB40%",4.04699993133545,2.0239999294281,16161,"mt","Scup","Atlantic Coast"
"40","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2012,7,2011,"Full Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","""Stock Assessment of Scup for 2012"" by M. Terceiro; and Memo to C. Moore from MAFMC staff 7/31/12","James Weinberg",2,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,2010,0.034000001847744,"Average_F","Ages_2-7+",0.177000001072884,"F40%",0.177000001072884,"F40% as proxy",0.19200000166893,0.19200000166893,NA,NA,NA,2009,190424,"mt","Spawning biomass",46022,"0.5*Bmsy",92044,"SSB40%",4.13800001144409,2.06900000572205,16161,"mt","Scup","Atlantic Coast"
"41","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2015,7,2014,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","""60th SAW, Assessment Summary Report"" NEFSC, 2015 (CRD 15-07)","James Weinberg",2,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,2014,0.127000004053116,"apical F","Age_3",0.219999998807907,"F40%",0.219999998807907,"F40% as proxy",0.577000021934509,0.577000021934509,NA,NA,NA,2014,182915,"mt","Spawning biomass",43651,"0.5*Bmsy",87302,"SSB40%",4.19000005722046,2.09500002861023,11752,NA,"Scup","Atlantic Coast"
"42","Scup - Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2017,6,2016,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Scup Stock Assessment Update for 2017. Mark Terceiro. Northeast Fisheries Science Center","Mark Terceiro",2,3,4,4,3,NA,NA,NA,NA,NA,NA,NA,2016,0.138999998569489,"apical F","F_for_Age_3_Fish",0.219999998807907,"F40%",0.219999998807907,"F40% as proxy",0.632000029087067,0.632000029087067,NA,NA,NA,2016,179898,"mt","Spawning biomass",43651,"0.5*Bmsy",87302,"SSB40%",4.12099981307983,2.06100010871887,11752,NA,"Scup","Atlantic Coast"
"43","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2005,7,2004,"Full Update","Full acceptance","VPA","ADAPT","NEFSC","NEFSC CRD 05-10 (2005)","Mark Terceiro",2,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,2004,0.400000005960464,"Fully_Recruited_F","Ages_3-5",0.275999993085861,"Fmax",0.275999993085861,"proxy",1.45000004768372,1.45000004768372,NA,NA,NA,2004,54900,"mt","Total stock biomass",46323,"YPR & Recruits",92646,"proxy",1.18499994277954,0.592999994754791,19072,"mt","Summer flounder","Mid-Atlantic Coast"
"44","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2006,6,2005,"Full Update","Full acceptance","VPA",NA,"NEFSC","NEFSC CRD 06-17 (2006)","Weinberg",2,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2005,0.529999971389771,"Average_F","Ages_3-5",0.275999993085861,"Fmax",0.275999993085861,"proxy",1.91999995708466,1.91999995708466,0.275999993085861,"Fmsy",1.91999995708466,2006,47800,"mt","Total stock biomass",46323,"0.5*Bmsy",92645,"YPR_and_recruits",1.02999997138977,0.519999980926514,21444,"mt","Summer flounder","Mid-Atlantic Coast"
"45","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2007,6,2006,"Full Update","Full acceptance","VPA","ADAPT","NEFSC","NEFSC CRD 06-17 (2006)","Mark Terceiro",2,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2006,0.349999994039536,"Average_F","Ages_3-5",0.280000001192093,"Fmax",0.280000001192093,"proxy",1.26999998092651,1.26999998092651,0.280000001192093,"Fmsy",1.26999998092651,2006,42316,"mt","Spawning biomass",44706,"0.5*Bmsy",89411,"SSB_Proxy_Fmax",0.949999988079071,0.469999998807907,21444,"mt","Summer flounder","Mid-Atlantic Coast"
"46","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2008,6,2007,"Benchmark","Full acceptance","ASAP","2.0.18","NEFSC","NEFSC CRD08-11","Jim Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2007,0.287999987602234,"Fully_Recruited_F","Ages_3=7+",0.310000002384186,"F35%",0.310000002384186,"F35% as proxy",0.929000020027161,0.929000020027161,0.254999995231628,"F40%",1.12899994850159,2007,43363,"mt","Spawning biomass",30037,"0.5*Bmsy",60074,"SSB35",1.44400000572205,0.722000002861023,NA,NA,"Summer flounder","Mid-Atlantic Coast"
"47","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2009,10,2008,"Full Update","Full acceptance","ASAP","NFT 2008a","NEFSC","NEFSC CRD 09-17 (2009)","James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2008,0.25,"Average_F","Ages_3-7+",0.310000002384186,"F35%",0.310000002384186,"F35% as proxy",0.805999994277954,0.805999994277954,0.254999995231628,"F40%",0.980000019073486,2008,46029,"mt","Spawning biomass",30037,"0.5*Bmsy",60074,"SSB35%",1.53199994564056,0.765999972820282,13122,"mt","Summer flounder","Mid-Atlantic Coast"
"48","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2010,7,2009,"Full Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","NEFSC CRD 10-14 (2010)","James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2009,0.237000003457069,"Average_F","Ages_3-7+",0.310000002384186,"F35%",0.310000002384186,"F35% as proxy",0.764999985694885,0.764999985694885,0.254999995231628,"F40%",0.929000020027161,2009,53458,"mt","Spawning biomass",30037,"0.5*Bmsy",60074,"SSB35%",1.77999997138977,0.889999985694885,13122,"mt","Summer flounder","Mid-Atlantic Coast"
"49","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2011,10,2010,"Full Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","NEFSC CRD 11-20 (2011)","James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2010,0.216000005602837,"Annual Exploitation Rate","average F (F average across range of ages)",0.310000002384186,"F35%",0.310000002384186,"F35% as proxy",0.697000026702881,0.697000026702881,0.254000008106232,"F40%",0.850000023841858,2010,60238,"mt","Spawning biomass",30037,"0.5*Bmsy",60074,"SSB35%",2.00500011444092,1.00300002098083,13122,"mt","Summer flounder","Mid-Atlantic Coast"
"50","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2012,7,2011,"Full Update","Accept previous approach, remand new attempt","ASAP","NFT 2008a","NEFSC","""Stock Assessment of Summer Flounder for 2012"" by Mark Terceiro; and Memo to C. Moore from MAFMC staff 7/20/12","James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2010,0.24099999666214,"Instantaneous annual F averaged across ages","average F (F average across range of ages)",0.310000002384186,"F35%",0.310000002384186,"F35% as proxy",0.77700001001358,0.77700001001358,0.254000008106232,"F40%",0.949000000953674,2011,57020,"mt","Spawning biomass",30037,"0.5*Bmsy",60074,"SSB35%",1.89800000190735,0.949000000953674,13122,"mt","Summer flounder","Mid-Atlantic Coast"
"51","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2013,8,2012,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","NEFSC CRD13-14 (57th SAW Assessment Summary Report)","James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2012,0.284999996423721,"Apical  F, age 4","apical F (max F at age)",0.308999985456467,"F35%",0.308999985456467,"F35% as proxy",0.921999990940094,0.921999990940094,NA,NA,NA,2012,51238,"mt","Spawning biomass",31197,"0.5*Bmsy",62394,"SSB35%",1.64199995994568,0.820999979972839,12945,"mt","Summer flounder","Mid-Atlantic Coast"
"52","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2015,8,2014,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Stock Assessment Update of Summer flounder for 2015, NEFSC CRD 15-13","James Weinberg",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2014,0.358999997377396,"Apical  F, age 4","apical F (max F at age)",0.308999985456467,"F35%",0.308999985456467,"F35% as proxy",1.16199994087219,1.16199994087219,NA,NA,NA,2014,40323,"mt","Spawning biomass",31197,"0.5*Bmsy",62394,"SSB35%",1.29299998283386,0.646000027656555,12945,NA,"Summer flounder","Mid-Atlantic Coast"
"53","Summer flounder - Mid-Atlantic Coast","MAFMC","Summer Flounder, Scup and Black Sea Bass","NEFSC","Northeast Shelf","Y",2016,9,2015,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Stock Assessment Update of Summer flounder for 2016, NEFSC CRD 16-15","Mark Terceiro",3,3,5,4,3,NA,NA,NA,NA,NA,NA,NA,2015,0.389999985694885,"Apical  F, age 4","apical F (max F at age)",0.308999985456467,"F35%",0.308999985456467,"F35% as proxy",1.26199996471405,1.26199996471405,NA,NA,NA,2015,36240,"mt","Spawning biomass",31197,"0.5*Bmsy",62394,"SSB35%",1.16199994087219,0.580999970436096,12945,NA,"Summer flounder","Mid-Atlantic Coast"
"54","Blueline tilefish - Mid-Atlantic Coast","MAFMC","Tilefish","SEFSC","Northeast Shelf / Southeast Shelf","N",2018,3,2015,"New","Full acceptance","Catch Only","DLM Toolkit","MAFMC-SAFMC SSC Blueline Tilefish Subcommittee",NA,"Dr. Michael Schmidtke",0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blueline tilefish","Mid-Atlantic Coast"
"55","Tilefish - Mid-Atlantic Coast","MAFMC","Tilefish","NEFSC","Northeast Shelf","Y",2005,12,2005,"Benchmark","Partial acceptance - Status determinations only","ASPIC",NA,NA,"SARC 41 Report (2005)",NA,1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,2004,NA,NA,NA,NA,NA,0.209999993443489,"Direct estimate",0.870000004768372,NA,0.209999993443489,"Fmsy",NA,2005,NA,"mt","Total stock biomass",NA,NA,9384,"Direct Estimate",NA,0.720000028610229,NA,NA,"Tilefish","Mid-Atlantic Coast"
"56","Tilefish - Mid-Atlantic Coast","MAFMC","Tilefish","NEFSC","Northeast Shelf","Y",2009,7,2008,"Benchmark","Full acceptance","ASPIC Model",NA,"NEFSC","NEFSC CRD 09-10 (2009)","James Weinberg",1,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,2008,0.0599999986588955,"Annual Exploitation Rate","Frate",0.159999996423721,"Fmsy",0.159999996423721,"Direct estimate",0.375,0.375,NA,NA,NA,2008,11910,"mt","Total stock biomass",NA,NA,11400,"Direct Estimate",NA,1.04499995708466,1868,NA,"Tilefish","Mid-Atlantic Coast"
"57","Tilefish - Mid-Atlantic Coast","MAFMC","Tilefish","NEFSC","Northeast Shelf","Y",2014,1,2012,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","NEFSC CRD 14-03 (2014)","James Weinberg",1,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,2012,0.275000005960464,"Apical_F","Age_5",0.370000004768372,"Fmsy",0.370000004768372,"F25%_as_Proxy",0.742999970912933,0.742999970912933,NA,NA,NA,2012,5229,"mt","Spawning biomass",2577,".5 Bmsy proxy",5153,"B25%",2.02900004386902,1.01499998569489,1029,"mt","Tilefish","Mid-Atlantic Coast"
"58","Tilefish - Mid-Atlantic Coast","MAFMC","Tilefish","NEFSC","Northeast Shelf","Y",2017,2,2016,"Full Update","Full acceptance","ASAP",NA,"NEFSC","Golden tilefish, Lopholatilus chamaeleonticeps, stock assessment update through 2016 in the Middle Atlantic - Southern New England Region.  Paul Nitschke NEFSC. Feb. 2017","Paul Nitschke",1,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,2016,0.248999997973442,"apical (fully selected age 5)","apical F (max F at age)",0.310000002384186,"F38%",0.310000002384186,"F38%",0.802999973297119,0.802999973297119,NA,NA,NA,2016,8479,"mt","Spawning biomass",4746,".5 Bmsy proxy",9492,".proxy from Fproxy projection",1.78699994087219,0.89300000667572,957,NA,"Tilefish","Mid-Atlantic Coast"
"59","Atlantic herring - Northwestern Atlantic Coast","NEFMC","Atlantic Herring","NEFSC","Northeast Shelf","Y",2006,5,2005,"Benchmark","Full acceptance","ASAP",NA,"NEFSC & Canada","Transboundary Resource & Assessment Committee Status Report 2006/01","Weinberg",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2005,0.109999999403954,"Rate","Fishing_Mortality_For_Age_2+",0.310000002384186,"F rate",0.310000002384186,"Fox surplus production model",0.349999994039536,0.349999994039536,NA,NA,NA,2005,1040000,"mt","Age 2+",314500,"0.5*Bmsy",629000,"Fox SP Model",3.30999994277954,1.64999997615814,194000,NA,"Atlantic herring","Northwestern Atlantic Coast"
"60","Atlantic herring - Northwestern Atlantic Coast","NEFMC","Atlantic Herring","NEFSC","Northeast Shelf","Y",2009,7,2008,"Full Update","Full acceptance","ASAP","2.0.1.9","NEFSC","TRAC Status Report 2009/04","Loretta O'Brien",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2008,0.140000000596046,"Rate","Fishing_Mortality_For_Age_2+",0.270000010728836,NA,0.270000010728836,"Fox surplus production model",0.518999993801117,0.518999993801117,NA,NA,NA,2008,652000,"mt","Age 2+",335300,"0.5*Bmsy",670600,"Fox SP Model",1.94500005245209,0.972000002861023,178374,NA,"Atlantic herring","Northwestern Atlantic Coast"
"61","Atlantic herring - Northwestern Atlantic Coast","NEFMC","Atlantic Herring","NEFSC","Northeast Shelf","Y",2012,7,2011,"Benchmark","Full acceptance","ASAP","2.0.1.9","NEFSC","SAW/SARC54 ,  NEFSC CRD12-14","James Weinberg",3,3,5,5,2,NA,NA,NA,NA,NA,NA,NA,2011,0.140000000596046,"Instantaneous annual F averaged across ages","F rate",0.270000010728836,NA,0.270000010728836,"Direct estimate",0.518999993801117,0.518999993801117,NA,NA,NA,2008,517930,"mt","Spawning biomass",78500,"0.5*Bmsy",157000,"Direct Estimate",6.59800004959106,3.29900002479553,53000,"mt","Atlantic herring","Northwestern Atlantic Coast"
"62","Atlantic herring - Northwestern Atlantic Coast","NEFMC","Atlantic Herring","NEFSC","Northeast Shelf","Y",2015,6,2014,"Full Update","Full acceptance","ASAP","2.0.1.9","NEFSC","Atlantic herring Operational Assessment Report 2015,  (NEFSC CRD15-16)","James Weinberg",3,3,5,5,2,NA,NA,NA,NA,NA,NA,NA,2014,0.159999996423721,"fully recruited F-- age 5","F rate",0.239999994635582,NA,0.239999994635582,"Direct estimate",0.666999995708466,0.666999995708466,NA,NA,NA,2014,622991,"mt","Spawning biomass",155572,"0.5*Bmsy",311145,"Direct Estimate",4.00500011444092,2.00200009346008,77247,"mt","Atlantic herring","Northwestern Atlantic Coast"
"63","Atlantic herring - Northwestern Atlantic Coast","NEFMC","Atlantic Herring","NEFSC","Northeast Shelf","Y",2018,8,2017,"Benchmark","Full acceptance","ASAP",NA,"NEFSC","65th Northeast Regional SAW Assessment Summary Report. NEFSC CRD#18-08 (2018)","Jonathan Deroba",3,3,5,5,2,NA,NA,NA,NA,NA,NA,NA,2017,0.449999988079071,"Average_F","Average_F_Age_7-8",NA,NA,0.509999990463257,"F40% as proxy",NA,0.882000029087067,NA,NA,NA,2017,141473,"mt","Spawning biomass",94500,"0.5*Bmsy",189000,"Direct Estimate",1.49699997901917,0.749000012874603,112000,"mt","Atlantic herring","Northwestern Atlantic Coast"
"64","Atlantic salmon - Gulf of Maine","NEFMC","Atlantic Salmon","NEFSC","Northeast Shelf","N",2016,7,2015,"Full Update","Full acceptance","Census of total population. Trap counts and regression of redd counts.",NA,"NEFSC","Annual Report of the U.S. Atlantic Salmon Assessment Committee. Report N.o. 28 - 2015 Activities. Prepared for the U.S. Section to NASCO","Timothy Sheehan",3,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,2014,0.108000002801418,"Annual Exploitation Rate","catch",0,".species is listed as endangered under ESA",0,"species is listed as endangered under ESA",0,0,0,"species is listed as endangered under ESA",0,2015,921,"adult spawners (hatchery + natural)","spawner numbers",3000,"50% Escapement goal",6000,"Escapement goal",0.293999999761581,0.146999999880791,0,"numbers","Atlantic salmon","Gulf of Maine"
"65","Atlantic salmon - Gulf of Maine","NEFMC","Atlantic Salmon","NEFSC","Northeast Shelf","N",2017,7,2016,"Full Update","Full acceptance","Census of total population. Trap counts and regression of redd counts.",NA,"NEFSC","Annual Report of the U.S. Atlantic Salmon Assessment Committee. Report N.o. 29 - 2016 Activities. Prepared for the U.S. Section to NASCO","Timothy Sheehan",3,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,2016,0,"Annual Exploitation Rate","catch",0,".species is listed as endangered under ESA",0,"species is listed as endangered under ESA",0,0,0,"species is listed as endangered under ESA",0,2016,626,"adult spawners (hatchery + natural)","spawner numbers",3000,"50% Escapement goal",6000,"Escapement goal",0.293999999761581,0.146999999880791,0,"numbers","Atlantic salmon","Gulf of Maine"
"66","Sea scallop - Northwestern Atlantic Coast","NEFMC","Atlantic Sea Scallop","NEFSC","Northeast Shelf","Y",2007,7,2006,"Benchmark","Full acceptance","Size Structured Forward Projecting (CASA)",NA,"NEFSC","NEFSC CRD 07-11 (2007)","Weinberg",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2006,0.230000004172325,"Rate","Fully_Recruited_F",0.28999999165535,"Fmax",NA,"proxy",0.790000021457672,NA,0.200000002980232,NA,1.14999997615814,2006,166000,"mt (meat weight only)","Meats >40mm height",54300,"1/2 PR x Recruits",108600,"YPR x Recruits (b), proxy",3.05999994277954,1.52999997138977,19800,NA,"Sea scallop","Northwestern Atlantic Coast"
"67","Sea scallop - Northwestern Atlantic Coast","NEFMC","Atlantic Sea Scallop","NEFSC","Northeast Shelf","Y",2010,7,2009,"Benchmark","Full acceptance","CASA",NA,"NEFSC","NEFSC CRD 10-09 (2010)","James Weinberg",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2009,0.377999991178513,"Annual Exploitation Rate","apical F (max F at age)",0.379999995231628,"Fmsy",0.379999995231628,"Direct estimate",0.995000004768372,0.995000004768372,NA,NA,NA,2009,129700,"mt (meat weight only)","Meats >40mm height",62679,"0.5*Bmsy",125358,"Direct Estimate",2.06900000572205,1.0349999666214,24975,NA,"Sea scallop","Northwestern Atlantic Coast"
"68","Sea scallop - Northwestern Atlantic Coast","NEFMC","Atlantic Sea Scallop","NEFSC","Northeast Shelf","Y",2014,8,2013,"Benchmark","Full acceptance","CASA",NA,"NEFSC","NEFSC CRD 14-07 (2014)  SAW/SARC59 Assessment Summary Report","James Weinberg",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2013,0.319999992847443,"Rate","apical F (max F at age)",0.479999989271164,"Fmsy",0.479999989271164,"Direct estimate",0.666999995708466,0.666999995708466,NA,NA,NA,2013,132561,"mt (meat weight only)","Meats >40mm height",48240,"0.5*Bmsy",96480,"Direct Estimate",2.74799990653992,1.37399995326996,23798,"mt","Sea scallop","Northwestern Atlantic Coast"
"69","Sea scallop - Northwestern Atlantic Coast","NEFMC","Atlantic Sea Scallop","NEFSC","Northeast Shelf","Y",2015,12,2015,"Partial Update","Full acceptance","CASA",NA,"NEFSC","Framework 27 to the Scallop FMP; Prepared by NEFSC staff on the NEFMC scallop PDT for the NEFMC.  March 14, 2016","James Weinberg",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2015,0.430000007152557,"Annual Exploitation Rate","apical F (max F at age)",0.479999989271164,"Fmsy",0.479999989271164,"Direct estimate",0.896000027656555,0.896000027656555,NA,NA,NA,2015,196728,"mt (meat weight only)","Spawning biomass",48240,"0.5*Bmsy",96480,"Direct Estimate",4.07800006866455,2.03900003433228,23798,NA,"Sea scallop","Northwestern Atlantic Coast"
"70","Sea scallop - Northwestern Atlantic Coast","NEFMC","Atlantic Sea Scallop","NEFSC","Northeast Shelf","Y",2018,8,2017,"Benchmark","Full acceptance","CASA",NA,"NEFSC","65th Northeast Regional SAW Assessment Summary Report. NEFSC CRD#18-08 (2018)","Deborah Hart",3,3,5,4,2,NA,NA,NA,NA,NA,NA,NA,2017,0.119999997317791,"Annual Exploitation Rate","apical F (max F at age)",0.639999985694885,"Fmsy",0.639999985694885,"Direct estimate",0.187999993562698,0.187999993562698,NA,NA,NA,2017,317334,"mt (meat weight only)","Total stock biomass",58383,"0.5*Bmsy",116766,"Direct Estimate",5.43499994277954,2.71799993515015,46531,"mt meat weight","Sea scallop","Northwestern Atlantic Coast"
"71","Red deepsea crab - Northwestern Atlantic","NEFMC","Deep-Sea Red Crab","NEFSC","Northeast Shelf","N",2006,7,2005,"Benchmark","Partial acceptance - Fishing mortality estimates","Survey Index & Landings",NA,"NEFSC & Bigelow Lab","NEFSC CRD 06-14 (2006)","Weinberg",2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,2005,2013,"mt","Total Catch",NA,"total catch",2830,"total catch",NA,0.709999978542328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red deepsea crab","Northwestern Atlantic"
"72","Acadian redfish - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2005,12,2004,"Full Update","Full acceptance","Age-Structured Forward Projection Model",NA,NA,"GARM Report (2005)",NA,2,2,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0020000000949949,"Exploitation","Ages_4-5",0.0399999991059303,"Fmsy",0.0399999991059303,"F50% msp",0.0500000007450581,0.0500000007450581,0.0130000002682209,"Frebuild",0.153999999165535,NA,175.589996337891,"Thousand Metric Tons","Spawning biomass",NA,"1/2 Bmsy proxy",NA,"Bmsy proxy",1.49000000953674,0.740000009536743,NA,NA,"Acadian redfish","Gulf of Maine / Georges Bank"
"73","Acadian redfish - Gulf of Maine / Georges Bank","NEFMC","Northeast Multispecies","NEFSC","Northeast Shelf","Y",2008,9,2007,"Benchmark","Full acceptance","SCAA","StatCAM 1.3.1","NEFSC","NEFSC CRD 08-15 (GARM III)","James Weinberg",3,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,2007,0.00700000021606684,"Rate","Fully_Selected_F",NA,NA,0.0399999991059303,"50%_MSP",0.0399999991059303,0.174999997019768,0.0379999987781048,"Frebuild",0.186000004410744,2007,172342,"mt","Retrospective_Adjusted_SSB",135500,"1/2 Bmsy proxy",271000,"50%_MSP",1.27199995517731,0.635999977588654,10139,NA,"Acadian redfish","Gulf of Maine / Georges Bank"
